id,name,age,gender,university,faculty,year,rent_total,expected_rent,district,latitude,longitude,has_pets,smoker,max_commute_min
S0741,Flor Luna,19,F,UTP,Arquitectura,1,1338,669,Los Olivos,-11.965386,-77.077292,True,True,50
S0742,Rodrigo Montoya,18,M,PUCP,Administración,3,1367,684,Surco,-12.151432,-76.983047,True,True,23
S0743,Alejandro Rojas,19,M,UNMSM,Derecho,3,1516,758,Los Olivos,-11.967404,-77.079482,False,False,30
S0744,Héctor Aguilar,24,M,UAP,Medicina,1,954,477,Comas,-11.997329,-77.067721,True,True,36
S0745,María Morales,25,F,USIL,Arquitectura,2,1109,554,San Miguel,-12.056356,-77.083733,False,False,22
S0746,Manuel Valdez,20,M,UPC,Administración,5,1405,702,Miraflores,-12.115934,-77.029584,True,False,30
S0747,Tatiana Flores,21,F,USIL,Arte,1,816,408,Magdalena,-12.081296,-77.069774,True,False,41
S0748,Andrés Torres,19,M,UL,Ingeniería,2,984,492,Magdalena,-12.091589,-77.070713,True,True,36
S0749,Ana Campos,25,F,UTP,Economía,5,1326,663,San Isidro,-12.100323,-77.037467,True,True,48
S0750,Marisol Paredes,22,F,UL,Medicina,5,1076,538,La Molina,-12.061706,-76.922344,True,True,22
S0751,Adriana Flores,20,F,UTP,Arquitectura,5,1463,732,Los Olivos,-11.962468,-77.073396,True,False,25
S0752,Paola Suárez,19,F,UNMSM,Economía,3,1463,732,La Molina,-12.067867,-76.935077,True,True,49
S0753,Tatiana Lozano,19,F,UNI,Ciencias,4,942,471,Los Olivos,-11.978366,-77.063185,False,True,46
S0754,Valeria Ruiz,18,F,PUCP,Economía,3,1350,675,Comas,-12.000541,-77.063711,False,False,51
S0755,Rocío Molina,20,F,UAP,Derecho,2,1199,600,Los Olivos,-11.971456,-77.06266,False,True,41
S0756,Pedro García,23,M,UTP,Ciencias,5,1090,545,Comas,-12.007443,-77.068503,True,False,55
S0757,Brenda Gutiérrez,21,F,USIL,Informática,5,1293,646,La Molina,-12.061956,-76.929462,False,True,40
S0758,Diana Morales,23,F,USIL,Administración,3,1031,516,Surco,-12.151352,-76.997136,True,True,55
S0759,Flor Romero,24,F,UNI,Diseño,4,1142,571,San Isidro,-12.102515,-77.031194,True,True,34
S0760,Sebastián Alvarado,19,M,USIL,Derecho,5,1504,752,Magdalena,-12.09203,-77.070298,True,False,51
S0761,Camila Zamora,23,F,UL,Administración,1,1013,506,Comas,-12.003696,-77.071481,True,True,52
S0762,Jessica Reyes,21,F,UCS,Ciencias,5,873,436,Surco,-12.156262,-76.983151,True,False,40
S0763,Juliana Díaz,19,F,UCS,Ingeniería,2,1011,506,Los Olivos,-11.97991,-77.060002,True,True,53
S0764,Ana Salazar,22,F,UTP,Administración,3,954,477,Los Olivos,-11.964638,-77.07071,True,False,38
S0765,Héctor Alvarado,25,M,UCS,Ingeniería,5,1026,513,Magdalena,-12.092715,-77.079355,False,False,20
S0766,Luz Gutiérrez,21,F,UNMSM,Ingeniería,4,1376,688,La Molina,-12.060236,-76.927533,False,True,53
S0767,Andrea Gutiérrez,22,F,UTP,Ingeniería,1,844,422,San Isidro,-12.087715,-77.029894,True,True,59
S0768,Adriana Peña,18,F,UAP,Arte,3,1270,635,Los Olivos,-11.971078,-77.066569,True,True,40
S0769,Andrea Sánchez,21,F,UNMSM,Derecho,4,1048,524,Los Olivos,-11.973665,-77.077267,True,True,22
S0770,Ricardo Reyes,20,M,UAP,Arte,4,1287,644,Los Olivos,-11.97204,-77.076205,True,True,41
S0771,Pablo Montoya,18,M,UCS,Ciencias,5,1279,640,Comas,-12.00343,-77.070923,False,True,55
S0772,Jessica Mejía,25,F,UTP,Informática,3,1150,575,San Miguel,-12.059089,-77.087961,True,True,37
S0773,Juliana Huamán,21,F,UPC,Arte,5,1387,694,Los Olivos,-11.96402,-77.064579,True,True,54
S0774,Gustavo Montoya,22,M,UTP,Derecho,3,1547,774,Comas,-12.00429,-77.070485,False,False,55
S0775,Brenda Aguilar,24,F,UAP,Ciencias,1,893,446,Comas,-12.007203,-77.065102,False,False,40
S0776,Marco Herrera,24,M,UAP,Arte,5,1485,742,San Isidro,-12.092478,-77.037778,False,False,21
S0777,Gabriel Mendoza,19,M,UL,Informática,4,1592,796,Comas,-11.999919,-77.072165,True,False,22
S0778,Bruno Huamán,21,M,USIL,Informática,2,1196,598,La Molina,-12.061866,-76.931347,True,True,55
S0779,Rodrigo Carrasco,23,M,USIL,Arquitectura,4,1131,566,San Isidro,-12.089074,-77.029005,True,True,50
S0780,Renato Mejía,21,M,UNI,Arquitectura,1,1072,536,Magdalena,-12.088223,-77.066299,False,False,49
S0781,Nicolás León,21,M,UAP,Diseño,4,1057,528,Miraflores,-12.123287,-77.033113,True,True,24
S0782,Cristian Pérez,25,M,UCS,Derecho,5,1122,561,Surco,-12.15472,-76.983253,False,False,51
S0783,Flor Arroyo,19,F,UAP,Psicología,3,1377,688,Los Olivos,-11.971197,-77.076257,True,True,33
S0784,Julio Bravo,18,M,UNMSM,Psicología,5,900,450,San Isidro,-12.092841,-77.033664,False,True,38
S0785,Esteban Pérez,19,M,UL,Psicología,4,950,475,Los Olivos,-11.976066,-77.071284,False,False,28
S0786,Jessica Ruiz,22,F,PUCP,Psicología,3,1505,752,San Miguel,-12.061942,-77.093756,False,False,40
S0787,Jimena Carrasco,19,F,UL,Diseño,1,1519,760,Los Olivos,-11.963486,-77.075374,False,False,50
S0788,Araceli Alvarado,19,F,UPC,Ingeniería,3,901,450,Surco,-12.158397,-76.985795,True,True,27
S0789,Claudia Villegas,20,F,UNI,Derecho,4,852,426,Los Olivos,-11.978545,-77.079322,False,True,20
S0790,José Suárez,24,M,UL,Diseño,3,906,453,San Isidro,-12.105963,-77.04619,True,True,38
S0791,Tatiana Delgado,19,F,UNI,Diseño,5,1034,517,San Isidro,-12.092703,-77.030695,True,True,59
S0792,Elsa Villegas,18,F,UNI,Ciencias,2,1127,564,Surco,-12.140278,-76.986685,False,True,21
S0793,Vanessa Villegas,21,F,UL,Medicina,4,852,426,San Miguel,-12.050406,-77.092138,False,True,26
S0794,Marco Díaz,21,M,USIL,Administración,3,980,490,Comas,-12.001458,-77.066069,False,True,41
S0795,Eduardo Gutiérrez,25,M,UAP,Economía,2,951,476,La Molina,-12.056178,-76.925113,False,True,34
S0796,Adrián Suárez,18,M,UL,Psicología,2,1573,786,Magdalena,-12.094065,-77.077361,True,True,31
S0797,Sebastián Díaz,25,M,UNI,Arte,4,1274,637,Miraflores,-12.111368,-77.025177,False,True,37
S0798,Diana Zamora,24,F,USIL,Ingeniería,5,1007,504,Magdalena,-12.091757,-77.074655,False,True,39
S0799,Antonio León,18,M,UCS,Administración,4,1571,786,La Molina,-12.06355,-76.935248,True,False,42
S0800,Eduardo García,24,M,UNI,Arquitectura,3,1231,616,Los Olivos,-11.976649,-77.072976,True,True,55
S0801,Jessica Chávez,22,F,UAP,Administración,2,1117,558,Miraflores,-12.114393,-77.021469,False,False,32
S0802,Sheltty Ibarra,18,F,UTP,Economía,1,947,474,La Molina,-12.072691,-76.922412,True,True,25
S0803,Nicolás Zamora,19,M,UPC,Medicina,2,1477,738,Miraflores,-12.11227,-77.033576,True,True,20
S0804,Esteban Castillo,18,M,USIL,Diseño,4,1182,591,La Molina,-12.061609,-76.932148,False,False,59
S0805,Jessica Luna,20,F,UNMSM,Administración,2,1211,606,Los Olivos,-11.979448,-77.071846,False,False,55
S0806,María Morales,24,F,UL,Ciencias,3,1503,752,La Molina,-12.067345,-76.920584,False,False,60
S0807,Diana Montoya,19,F,PUCP,Medicina,1,1422,711,La Molina,-12.067849,-76.936049,True,False,44
S0808,Rodrigo Alvarado,18,M,UTP,Arte,5,1512,756,Miraflores,-12.114221,-77.024561,True,True,29
S0809,Mónica Salazar,21,F,USIL,Arte,1,1540,770,San Miguel,-12.05924,-77.084091,False,False,54
S0810,Nicolás Bravo,20,M,UAP,Administración,2,1099,550,Los Olivos,-11.960233,-77.066122,False,True,40
S0811,Pablo Zamora,20,M,USIL,Arquitectura,2,1551,776,Magdalena,-12.094095,-77.075437,True,True,24
S0812,Araceli Torres,18,F,UNI,Psicología,3,1003,502,San Isidro,-12.096946,-77.042682,False,True,20
S0813,Vanessa Suárez,20,F,UNI,Psicología,2,1361,680,Comas,-11.997218,-77.077125,False,False,29
S0814,Melissa Díaz,23,F,UAP,Psicología,1,1177,588,San Miguel,-12.055197,-77.085443,True,False,49
S0815,Sergio Salazar,24,M,UNMSM,Ciencias,1,1336,668,Comas,-11.997874,-77.06457,False,True,21
S0816,Sofía Molina,18,F,UTP,Diseño,1,1207,604,La Molina,-12.059315,-76.91801,True,True,33
S0817,Elena Gómez,19,F,UNI,Economía,3,1051,526,La Molina,-12.066798,-76.933845,True,True,32
S0818,Araceli García,18,F,UCS,Arte,2,1441,720,Magdalena,-12.087853,-77.069911,True,False,20
S0819,Andrea Delgado,25,F,UNMSM,Ciencias,5,1078,539,Los Olivos,-11.975056,-77.068492,True,False,27
S0820,Adriana Molina,19,F,USIL,Ingeniería,3,1578,789,Magdalena,-12.097368,-77.07643,False,True,47
S0821,Sofía León,19,F,UNI,Arquitectura,3,976,488,La Molina,-12.056762,-76.921815,False,True,36
S0822,Héctor Huamán,23,M,PUCP,Ingeniería,5,1138,569,Miraflores,-12.121781,-77.02517,False,True,59
S0823,Andrea Mejía,18,F,UNI,Ingeniería,1,1185,592,San Isidro,-12.097142,-77.040254,True,False,32
S0824,Paola Fernández,19,F,UCS,Ingeniería,3,1589,794,La Molina,-12.055386,-76.935341,False,False,30
S0825,Rafael Silva,24,M,UTP,Economía,3,1186,593,Magdalena,-12.088107,-77.073381,False,True,29
S0826,Enrique Chávez,18,M,UTP,Administración,5,1306,653,San Isidro,-12.09938,-77.032382,True,True,28
S0827,María Torres,20,F,UPC,Administración,2,1540,770,San Miguel,-12.057271,-77.088631,True,False,47
S0828,Ana Villegas,22,F,UAP,Diseño,1,1101,550,Miraflores,-12.116547,-77.025755,True,True,30
S0829,Elena Zamora,25,F,UPC,Diseño,4,1598,799,San Isidro,-12.091244,-77.04074,False,True,26
S0830,Aler Huamán,25,M,UPC,Derecho,4,913,456,Magdalena,-12.096651,-77.061164,True,False,54
S0831,Camila Carrasco,20,F,UPC,Ciencias,3,1335,668,Surco,-12.143568,-76.98032,True,True,48
S0832,Lucía Arroyo,24,F,UPC,Ingeniería,5,1423,712,Miraflores,-12.122861,-77.021033,False,True,22
S0833,Juan Salazar,23,M,UPC,Psicología,5,1483,742,Comas,-11.99282,-77.061066,False,True,29
S0834,Juan Alvarado,24,M,PUCP,Diseño,3,1029,514,Comas,-11.992397,-77.060811,True,False,49
S0835,Diego García,24,M,UCS,Medicina,5,1335,668,San Miguel,-12.046887,-77.079672,True,True,41
S0836,Martín Morales,24,M,UNI,Administración,5,1505,752,Miraflores,-12.11311,-77.019762,False,True,35
S0837,Rafael Suárez,21,M,PUCP,Economía,5,1038,519,San Isidro,-12.106159,-77.033712,False,False,38
S0838,Lucía Alvarado,21,F,UL,Arte,4,1347,674,Magdalena,-12.085769,-77.0657,False,True,46
S0839,Daniel Campos,20,M,UNI,Administración,4,884,442,Los Olivos,-11.97773,-77.064574,True,True,32
S0840,Elsa Torres,24,F,UPC,Medicina,5,1344,672,Magdalena,-12.091778,-77.072303,True,True,58
S0841,Araceli Flores,22,F,UPC,Arquitectura,2,937,468,Los Olivos,-11.971531,-77.067779,True,True,44
S0842,Rosa Pérez,20,F,UTP,Psicología,3,1191,596,Comas,-11.991959,-77.074427,False,False,33
S0843,Melissa Salazar,23,F,UCS,Arte,3,1164,582,San Miguel,-12.061389,-77.092025,True,False,34
S0844,Adrián Quispe,20,M,UAP,Medicina,5,1491,746,Magdalena,-12.092061,-77.079277,False,True,38
S0845,Sergio Huamán,20,M,UNI,Medicina,2,1520,760,San Miguel,-12.051414,-77.092892,False,True,45
S0846,Jessica Morales,18,F,UL,Ingeniería,1,1180,590,Comas,-11.990403,-77.069791,True,True,51
S0847,Mario Campos,20,M,UTP,Administración,4,905,452,Surco,-12.144988,-76.984824,False,False,40
S0848,Oscar Delgado,22,M,UPC,Ciencias,3,1029,514,Los Olivos,-11.976802,-77.068419,True,True,49
S0849,María Carrasco,25,F,UAP,Arte,5,1498,749,San Isidro,-12.088639,-77.035059,False,True,56
S0850,Luz Morales,23,F,USIL,Arquitectura,4,1287,644,La Molina,-12.05898,-76.928227,True,True,42
S0851,Manuel Ramos,19,M,UNMSM,Psicología,5,1237,618,Comas,-12.002537,-77.062691,True,True,53
S0852,Isabel Torres,21,F,UPC,Ingeniería,2,989,494,Surco,-12.15229,-76.997481,True,True,47
S0853,Mario Chávez,18,M,UTP,Derecho,4,1208,604,Comas,-11.996999,-77.071651,False,True,33
S0854,Rocío Ramos,21,F,UCS,Arte,1,970,485,Surco,-12.153054,-76.992348,False,False,48
S0855,Sheltty Fernández,23,F,USIL,Administración,3,1437,718,Surco,-12.141678,-76.992723,False,False,28
S0856,Araceli Campos,25,F,USIL,Ingeniería,4,1003,502,San Miguel,-12.055113,-77.07867,True,True,50
S0857,Melissa Peña,21,F,UL,Ciencias,5,834,417,Magdalena,-12.09618,-77.066808,True,True,40
S0858,Patricia Lozano,22,F,UPC,Psicología,2,881,440,Surco,-12.14766,-76.992819,True,True,60
S0859,Andrés Paredes,21,M,UPC,Ingeniería,5,876,438,Magdalena,-12.089843,-77.073244,True,False,33
S0860,Sebastián Vargas,21,M,UNI,Psicología,1,1362,681,Miraflores,-12.111485,-77.023408,True,False,52
S0861,Pedro Alvarado,18,M,UNMSM,Medicina,2,1119,560,La Molina,-12.072006,-76.930781,True,False,52
S0862,Sebastián Paredes,20,M,UPC,Ciencias,5,976,488,Los Olivos,-11.96406,-77.069992,True,False,31
S0863,Manuel Reyes,24,M,UPC,Ingeniería,4,896,448,Comas,-12.005001,-77.077056,False,True,48
S0864,Nicolás Rojas,21,M,UAP,Administración,3,1432,716,La Molina,-12.069929,-76.935794,False,True,43
S0865,Natalia Torres,24,F,UNMSM,Ingeniería,2,1103,552,La Molina,-12.056906,-76.917061,True,True,38
S0866,Paola Ramos,24,F,UL,Informática,1,855,428,Magdalena,-12.097718,-77.065271,True,False,31
S0867,Flor Luna,25,F,UL,Arte,4,1590,795,Surco,-12.145849,-76.994873,False,False,54
S0868,Isabel Ortega,19,F,UL,Medicina,4,1591,796,San Miguel,-12.060088,-77.082831,False,True,31
S0869,Vanessa Campos,24,F,UNI,Ingeniería,5,859,430,La Molina,-12.066362,-76.931264,False,False,45
S0870,Carmen Ortega,21,F,UAP,Derecho,3,1535,768,Comas,-12.000575,-77.075617,False,True,44
S0871,Daniel Flores,24,M,UL,Ingeniería,3,1059,530,Miraflores,-12.115449,-77.02701,True,True,47
S0872,Miranda Carrasco,23,F,UPC,Informática,3,1559,780,Comas,-12.005584,-77.061753,True,False,25
S0873,Luis Zamora,23,M,UPC,Ingeniería,3,1343,672,Comas,-12.006455,-77.075667,False,False,40
S0874,María Torres,25,F,UCS,Derecho,5,1282,641,Los Olivos,-11.972874,-77.074109,False,True,50
S0875,Marco Salazar,22,M,UPC,Derecho,5,1420,710,San Isidro,-12.092984,-77.033719,True,True,26
S0876,Sebastián Ruiz,21,M,UNI,Arquitectura,1,1033,516,Miraflores,-12.120946,-77.036367,False,True,33
S0877,Oscar Pérez,25,M,UCS,Ingeniería,4,1098,549,San Miguel,-12.059077,-77.080812,False,False,60
S0878,Juan Cabrera,25,M,UPC,Psicología,3,1580,790,Los Olivos,-11.973399,-77.072824,False,True,39
S0879,Alejandro Arroyo,20,M,UNMSM,Ciencias,3,1254,627,San Isidro,-12.105565,-77.032412,True,True,49
S0880,Ricardo Torres,20,M,UAP,Arquitectura,5,1175,588,La Molina,-12.074639,-76.930294,True,False,40
S0881,Oscar Alvarado,25,M,UNMSM,Ciencias,1,1436,718,Magdalena,-12.094192,-77.07412,False,True,33
S0882,Marisol Cabrera,19,F,UNI,Economía,2,1165,582,La Molina,-12.062743,-76.931098,False,False,25
S0883,Carla Lozano,19,F,UL,Diseño,5,1537,768,Los Olivos,-11.968394,-77.06257,True,True,46
S0884,Hernán Ramírez,21,M,USIL,Diseño,5,1085,542,Miraflores,-12.115985,-77.036378,True,False,59
S0885,Carlos Delgado,22,M,UPC,Arte,1,930,465,Comas,-12.005518,-77.071842,True,True,55
S0886,Antonio Cruz,21,M,UCS,Economía,2,1535,768,Magdalena,-12.094694,-77.061726,True,True,60
S0887,Nicolás Delgado,22,M,UAP,Informática,2,948,474,San Miguel,-12.052289,-77.092424,False,True,56
S0888,Julio Ruiz,21,M,UNMSM,Diseño,5,832,416,Surco,-12.154105,-76.988411,True,True,33
S0889,Lucía Rojas,20,F,UCS,Derecho,1,1464,732,Los Olivos,-11.96401,-77.061894,False,True,59
S0890,Sebastián Paredes,21,M,UAP,Diseño,4,827,414,San Isidro,-12.10044,-77.028624,False,True,21
S0891,Araceli Pérez,21,F,USIL,Arquitectura,1,863,432,Comas,-12.005786,-77.072214,True,True,35
S0892,Noelia Silva,21,F,PUCP,Ciencias,5,1144,572,Surco,-12.157789,-76.9873,False,True,28
S0893,Sebastián Zamora,24,M,UL,Derecho,1,1374,687,Magdalena,-12.099025,-77.073074,True,True,20
S0894,Rafael Lozano,21,M,PUCP,Psicología,2,1034,517,San Miguel,-12.065829,-77.085586,False,False,41
S0895,Adriana Fernández,22,F,UPC,Administración,5,878,439,Comas,-11.997555,-77.07014,True,False,24
S0896,Daniel Gutiérrez,20,M,USIL,Arte,4,1374,687,Los Olivos,-11.978527,-77.062786,False,True,25
S0897,Elías Rojas,20,M,PUCP,Arte,5,872,436,Miraflores,-12.116241,-77.026914,False,True,45
S0898,Rafael Huamán,20,M,UL,Informática,3,1011,506,Comas,-12.00216,-77.066881,True,True,60
S0899,Camila Ruiz,18,F,USIL,Diseño,4,1042,521,San Isidro,-12.086495,-77.02945,False,True,34
S0900,Cristian León,24,M,UCS,Psicología,4,1000,500,Surco,-12.149841,-76.999053,True,False,42
S0901,Diana Ruiz,24,F,UTP,Diseño,2,1520,760,La Molina,-12.058172,-76.928416,False,True,51
S0902,Héctor Gutiérrez,24,M,UCS,Ingeniería,1,1506,753,San Isidro,-12.100173,-77.044003,True,True,34
S0903,Jorge Sánchez,19,M,UCS,Informática,4,1582,791,La Molina,-12.069475,-76.933339,False,True,59
S0904,Juan Castillo,25,M,UTP,Informática,5,1513,756,San Isidro,-12.087811,-77.044064,False,True,57
S0905,Fernando Paredes,23,M,USIL,Psicología,5,1527,764,Comas,-12.005848,-77.060165,False,True,20
S0906,Sheltty Fernández,21,F,UPC,Diseño,5,1477,738,Los Olivos,-11.964168,-77.074128,True,True,24
S0907,Valeria Sánchez,21,F,UPC,Ingeniería,4,1052,526,San Isidro,-12.091338,-77.043558,False,True,37
S0908,Cristian Villegas,22,M,UL,Economía,2,1369,684,San Miguel,-12.055611,-77.081707,False,True,33
S0909,Pamela Palomino,20,F,UCS,Ingeniería,1,1597,798,Surco,-12.151647,-76.980949,False,False,38
S0910,Juliana Sánchez,25,F,UL,Ingeniería,2,1046,523,Los Olivos,-11.970171,-77.062322,False,False,35
S0911,María Díaz,23,F,UNMSM,Diseño,2,1588,794,Surco,-12.145703,-76.997642,True,True,36
S0912,Alejandro Montoya,19,M,PUCP,Economía,4,1065,532,Miraflores,-12.114282,-77.024917,True,True,59
S0913,Elsa Pérez,24,F,UTP,Medicina,3,1503,752,Los Olivos,-11.963316,-77.076169,False,False,32
S0914,Luis Huamán,24,M,PUCP,Informática,3,1499,750,Los Olivos,-11.975525,-77.077595,True,False,34
S0915,Sergio Huamán,20,M,UPC,Arquitectura,4,1018,509,San Miguel,-12.053238,-77.095216,True,True,34
S0916,Esteban Aguilar,23,M,UPC,Economía,5,836,418,Surco,-12.140724,-76.98495,False,False,57
S0917,Lucero Valdez,20,F,UNI,Administración,4,893,446,Surco,-12.149662,-76.99456,False,True,32
S0918,Gustavo Vargas,24,M,UTP,Arquitectura,4,1466,733,Magdalena,-12.089791,-77.061179,True,True,30
S0919,Noelia Zamora,25,F,UL,Arte,2,1204,602,Magdalena,-12.081159,-77.068031,True,True,31
S0920,Sofía Gutiérrez,18,F,UL,Administración,4,1276,638,San Isidro,-12.096866,-77.042539,False,True,53
S0921,Daniel Ibarra,18,M,UTP,Economía,3,1400,700,Los Olivos,-11.978753,-77.062265,True,True,28
S0922,Natalia Chávez,24,F,UAP,Ingeniería,3,1010,505,San Isidro,-12.089327,-77.041544,True,False,35
S0923,Héctor Espinoza,22,M,UCS,Derecho,5,1138,569,Surco,-12.140674,-76.994674,True,True,56
S0924,Carlos Mejía,23,M,UTP,Economía,3,990,495,Miraflores,-12.121443,-77.019025,False,True,35
S0925,Natalia Cruz,25,F,PUCP,Ciencias,4,1085,542,Miraflores,-12.117921,-77.024728,False,True,31
S0926,Melissa Peña,23,F,UL,Ingeniería,3,1275,638,La Molina,-12.0735,-76.921688,True,True,55
S0927,Adriana Campos,23,F,USIL,Economía,1,1248,624,San Isidro,-12.10373,-77.036431,True,True,46
S0928,Mónica Rojas,22,F,UCS,Economía,1,874,437,Magdalena,-12.098791,-77.068483,False,False,60
S0929,Sofía Tello,18,F,PUCP,Derecho,3,1550,775,San Isidro,-12.102091,-77.033725,True,True,48
S0930,Marco Fernández,19,M,UNI,Derecho,1,1203,602,Los Olivos,-11.978888,-77.061632,True,False,42
S0931,José Sánchez,20,M,UCS,Ingeniería,1,840,420,Magdalena,-12.09382,-77.072914,False,True,27
S0932,Miranda Morales,20,F,UCS,Ciencias,2,1433,716,Los Olivos,-11.967588,-77.066328,False,False,35
S0933,Manuel Villegas,21,M,UNI,Ingeniería,3,1203,602,Miraflores,-12.124636,-77.019198,True,True,44
S0934,Pedro Cabrera,20,M,USIL,Economía,4,806,403,Miraflores,-12.114508,-77.033381,True,True,29
S0935,Natalia Alvarado,20,F,PUCP,Economía,5,1079,540,Los Olivos,-11.969363,-77.07455,False,True,39
S0936,Sebastián Romero,21,M,UTP,Administración,3,810,405,Los Olivos,-11.973827,-77.071574,False,True,26
S0937,Paola Valdez,18,F,UCS,Economía,5,988,494,Miraflores,-12.112216,-77.036874,True,True,44
S0938,Diana Salazar,24,F,USIL,Derecho,1,1170,585,Los Olivos,-11.968378,-77.066498,True,False,51
S0939,Nicolás Rojas,18,M,UTP,Medicina,2,1230,615,Comas,-12.006703,-77.078549,True,True,44
S0940,Rosa Delgado,18,F,UTP,Administración,4,1394,697,Los Olivos,-11.961319,-77.060921,False,True,59
S0941,Luz Alvarado,19,F,UAP,Arte,5,1474,737,Magdalena,-12.097206,-77.068927,True,True,53
S0942,Carla Alvarado,20,F,UL,Psicología,3,1011,506,Magdalena,-12.086759,-77.078938,False,False,51
S0943,Renato Espinoza,22,M,UNMSM,Derecho,5,1395,698,Miraflores,-12.121661,-77.019301,True,False,24
S0944,Tatiana Ruiz,18,F,UTP,Economía,1,1091,546,Magdalena,-12.095706,-77.069934,False,True,60
S0945,Adriana Silva,24,F,UNMSM,Derecho,2,1019,510,San Isidro,-12.091076,-77.032355,True,False,41
S0946,Víctor Valdez,24,M,UTP,Medicina,5,1540,770,Miraflores,-12.127269,-77.029912,True,True,23
S0947,Melissa Carrasco,22,F,PUCP,Diseño,1,1535,768,Los Olivos,-11.971941,-77.06732,False,False,35
S0948,Pablo León,20,M,UTP,Informática,1,1266,633,Miraflores,-12.125534,-77.034654,True,True,29
S0949,Fernando Zamora,21,M,PUCP,Medicina,3,1029,514,La Molina,-12.071599,-76.927102,True,True,39
S0950,Elías Tello,24,M,UCS,Administración,1,897,448,Miraflores,-12.118638,-77.032886,False,True,38
S0951,Elías Espinoza,23,M,UAP,Psicología,5,1571,786,Los Olivos,-11.974334,-77.076034,False,False,55
S0952,Vanessa Ibarra,25,F,UTP,Arte,5,1297,648,Miraflores,-12.128688,-77.03341,True,True,32
S0953,Vanessa Villegas,18,F,UPC,Administración,3,1088,544,Los Olivos,-11.966791,-77.078239,False,True,54
S0954,Flor Carrasco,20,F,UPC,Medicina,2,1543,772,Los Olivos,-11.964334,-77.07289,True,False,40
S0955,Cristian Paredes,23,M,UPC,Arte,5,1384,692,La Molina,-12.074295,-76.921365,False,False,40
S0956,Martín Yáñez,25,M,UCS,Ingeniería,1,1594,797,La Molina,-12.066158,-76.916929,False,False,33
S0957,Miguel Cabrera,20,M,PUCP,Ingeniería,2,1160,580,San Isidro,-12.102784,-77.044774,True,True,20
S0958,Adriana Suárez,18,F,UCS,Ingeniería,1,1149,574,Surco,-12.150551,-76.997033,False,True,41
S0959,Héctor Peña,25,M,UNMSM,Ingeniería,4,1270,635,Los Olivos,-11.97899,-77.071932,False,False,30
S0960,Jorge Campos,22,M,UL,Arte,1,1434,717,San Isidro,-12.102531,-77.039668,True,True,20
S0961,Gabriel Torres,18,M,UPC,Psicología,4,1480,740,San Miguel,-12.056476,-77.088157,False,False,37
S0962,Rocío Valdez,23,F,UNMSM,Diseño,1,1564,782,Surco,-12.151156,-76.997115,False,False,31
S0963,Brenda Alvarado,18,F,USIL,Ciencias,3,1502,751,Magdalena,-12.092184,-77.066151,False,True,25
S0964,Luz Rojas,21,F,USIL,Diseño,1,1464,732,Los Olivos,-11.97262,-77.074733,True,True,44
S0965,Daniela Campos,18,F,PUCP,Ciencias,1,1120,560,San Miguel,-12.050936,-77.085548,True,True,34
S0966,Luz Montoya,21,F,UAP,Psicología,4,837,418,San Isidro,-12.087142,-77.035344,True,False,58
S0967,Martín Quispe,18,M,USIL,Arquitectura,3,1096,548,Surco,-12.145799,-76.993646,True,True,46
S0968,Rafael Espinoza,18,M,UCS,Derecho,5,1066,533,Los Olivos,-11.979736,-77.076527,True,False,29
S0969,Jorge Romero,24,M,UNI,Derecho,5,1089,544,Miraflores,-12.117697,-77.029853,False,False,49
S0970,Jimena Herrera,22,F,UL,Ingeniería,1,1046,523,San Isidro,-12.095809,-77.030695,False,True,20
S0971,Vanessa Aguilar,24,F,UNMSM,Arte,1,1358,679,Surco,-12.150837,-76.987939,False,True,54
S0972,Daniel Peña,18,M,UCS,Administración,5,1441,720,San Miguel,-12.062706,-77.081337,True,True,44
S0973,Pamela Molina,22,F,UTP,Diseño,4,1249,624,La Molina,-12.072422,-76.928622,False,False,56
S0974,Antonio León,22,M,UNI,Psicología,1,858,429,Miraflores,-12.127895,-77.030777,True,False,35
S0975,Enrique Valdez,21,M,UTP,Ciencias,3,1259,630,Miraflores,-12.114504,-77.031779,True,True,41
S0976,Manuel Gómez,19,M,UNI,Arquitectura,3,1341,670,Comas,-11.996109,-77.072193,True,False,36
S0977,Jimena Yáñez,24,F,PUCP,Arte,4,845,422,San Isidro,-12.104382,-77.035791,True,True,40
S0978,Pamela Torres,25,F,UPC,Medicina,1,973,486,San Miguel,-12.046846,-77.078006,True,False,50
S0979,Manuel Castillo,25,M,UNMSM,Ciencias,2,1191,596,La Molina,-12.059321,-76.930377,True,True,26
S0980,Gabriela García,23,F,UTP,Arte,3,1471,736,Magdalena,-12.082536,-77.062131,True,False,29
S0981,Araceli Bravo,23,F,UNI,Diseño,5,1536,768,La Molina,-12.060987,-76.932173,False,True,33
S0982,Lucía Vargas,18,F,UNI,Informática,2,825,412,La Molina,-12.067631,-76.918382,False,False,35
S0983,Claudia Castillo,24,F,UAP,Arquitectura,4,1135,568,La Molina,-12.070078,-76.920938,False,True,56
S0984,Cristian Torres,21,M,UTP,Arte,5,985,492,Comas,-12.004682,-77.064745,False,False,27
S0985,Juliana Huamán,23,F,PUCP,Ciencias,3,1535,768,San Isidro,-12.095799,-77.028551,False,True,53
S0986,Sheltty Torres,24,F,PUCP,Ingeniería,5,1050,525,Surco,-12.155295,-76.993563,False,False,21
